0.001 36.4668 31.4261 0.0435756
0.002 51.5349 38.5845 0.0615811
0.003 63.888 41.4687 0.0763423
0.004 73.6301 42.1187 0.0879836
0.005 81.1168 41.8439 0.0969297
0.006 87.2066 41.2343 0.104207
0.007 92.4651 40.4922 0.11049
0.008 97.305 39.6736 0.116274
0.009 101.852 38.8156 0.121707
0.01 106.161 37.9454 0.126856
0.02 145.583 29.6905 0.173963
0.03 181.171 24.031 0.216534
0.04 213.262 20.4262 0.254954
0.05 242.614 17.9566 0.29009
0.06 269.585 16.161 0.322369
0.07 294.583 14.7893 0.352302
0.08 318.03 13.6983 0.380388
0.09 339.902 12.8172 0.406607
0.1 360.208 12.0951 0.430937
0.2 482.141 9.04599 0.577522
0.3 507.002 8.61152 0.608161
0.4 495.362 8.81948 0.595168
0.5 473.811 9.22183 0.570309
0.6 450.435 9.69721 0.543278
0.7 427.818 10.2023 0.51715
0.8 406.446 10.7262 0.492494
0.9 386.487 11.2632 0.46952
1 367.906 11.8092 0.448168
2 241.476 17.407 0.304882
3 177.599 22.5278 0.234649
4 136.826 27.5033 0.189535
5 111.438 31.5268 0.160059
6 94.5082 34.2988 0.139364
7 82.3625 35.9242 0.123883
8 72.7805 36.665 0.111279
9 65.1305 36.7007 0.100944
10 58.8523 36.2316 0.092286
15 38.7762 30.6278 0.0633698
20 28.1174 24.6154 0.0470817
30 19.1726 17.9521 0.0320371
40 14.745 14.1623 0.0244663
50 11.9732 11.6502 0.0198027
60 10.1538 9.9519 0.0167412
70 8.87526 8.73798 0.0145859
80 7.87092 7.77352 0.012919
90 7.09147 7.01922 0.0116243
100 6.47496 6.4193 0.0106001
150 4.63222 4.61094 0.00754774
200 3.714 3.70271 0.00603279
250 3.1582 3.1511 0.00512064
300 2.79557 2.79056 0.00452492
350 2.53827 2.53447 0.00410173
400 2.34923 2.34619 0.00379042
450 2.20001 2.19748 0.00354572
500 2.08207 2.07991 0.00335305
550 1.98931 1.98741 0.00319992
600 1.91374 1.91204 0.00307426
650 1.85174 1.85019 0.00297143
700 1.80007 1.79864 0.00288505
750 1.7532 1.75187 0.00280728
800 1.71345 1.7122 0.00274179
850 1.68059 1.67941 0.0026858
900 1.65001 1.64889 0.00263523
