0.000625 37.332 31.949 0.0446094
0.00125 52.7942 38.9966 0.0630859
0.001875 64.6528 41.5672 0.0772562
0.0025 73.6361 42.1187 0.0879907
0.003125 79.8809 41.9285 0.0954529
0.00375 85.0198 41.4875 0.101594
0.004375 89.7034 40.9037 0.10719
0.005 94.2569 40.2024 0.112631
0.005625 98.7453 39.4099 0.117995
0.00625 103.104 38.5678 0.123203
0.0125 144.02 29.9872 0.172095
0.01875 180.187 24.1608 0.215313
0.025 213.287 20.4226 0.254878
0.03125 244.517 17.8151 0.292266
0.0375 274.637 15.862 0.328333
0.04375 303.994 14.3307 0.363467
0.05 332.7 13.0948 0.397824
0.05625 360.949 12.0705 0.431637
0.0625 388.695 11.2091 0.464827
0.125 631.784 6.90362 0.756083
0.1875 786.603 5.55762 0.942092
0.25 861.839 5.08454 1.03304
0.3125 888.872 4.94225 1.06646
0.375 889.229 4.95223 1.06799
0.4375 877.864 5.02794 1.05549
0.5 859.964 5.14402 1.03523
0.5625 840.086 5.27696 1.01264
0.625 819.562 5.41942 0.989276
1.25 640.017 7.00497 0.786706
1.875 517.724 8.58364 0.652182
2.5 444.798 9.78211 0.57575
3.125 377.951 11.1396 0.504786
3.75 328.601 12.3297 0.452422
4.375 291.403 13.3846 0.411735
5 262.674 14.3813 0.378837
5.625 239.632 15.3555 0.351394
6.25 220.556 16.3242 0.327926
9.375 158.171 21.162 0.245938
12.5 121.918 25.987 0.194658
18.75 80.9346 32.8438 0.133257
25 59.9938 34.1266 0.0997972
31.25 48.8466 32.8134 0.080868
37.5 41.2854 30.7037 0.068091
43.75 35.8545 28.4862 0.0589562
50 31.7613 26.4059 0.0520874
56.25 28.5546 24.5271 0.0467355
62.5 25.9874 22.8682 0.0424545
93.75 18.2242 17.056 0.029599
125 14.3257 13.7328 0.0231777
156.25 11.9753 11.6186 0.0193248
187.5 10.4078 10.1686 0.0167644
218.75 9.2862 9.11325 0.0149372
250 8.44899 8.31686 0.0135738
281.25 7.79829 7.69313 0.0125172
312.5 7.28512 7.19851 0.0116807
343.75 6.86521 6.79207 0.0109971
375 6.51919 6.45607 0.0104344
406.25 6.22722 6.1718 0.00995947
437.5 5.97765 5.92832 0.00955288
468.75 5.78825 5.74329 0.00923582
500 5.58323 5.54259 0.00890905
531.25 5.43711 5.39946 0.00866398
562.5 5.2795 5.24483 0.0084125
593.75 5.16268 5.13016 0.00821744
625 5.03859 5.00821 0.00801861
