0.1 1.31806920406025 0
0.2 1.35320344187959 0
0.3 1.36086285989975 0
0.4 1.34822976280617 0
0.5 1.32248645528428 0.072583132977654
0.6 1.29081524201953 0.112914857852923
0.7 1.25998027055797 0.142170513383621
0.8 1.23242879506201 0.164983320692625
0.9 1.20806133422997 0.183795850812835
1 1.18674549060052 0.199781162997594
2 1.11229855895278 0.284718917072631
3 1.19737614008717 0.310833718266704
4 1.31246986005335 0.319453301349995
5 1.39452035490798 0.324692100674231
6 1.44691727071471 0.327696341566063
7 1.47593934092876 0.329015701291484
8 1.48786529900538 0.329158627941282
9 1.48897387839982 0.328615623605555
10 1.48551556765553 0.327871126632683
20 1.43982874170477 0.327337268922891
30 1.3819377226681 0.336928894951791
40 1.31392890641157 0.352062828428211
50 1.23788868880126 0.368464019881293
60 1.1559034657032 0.382502494385252
70 1.07005971986475 0.391038105720432
80 0.982559225505426 0.392239574367369
90 0.895946329772242 0.387571189121299
100 0.812828716272817 0.378929353786432
200 0.437798612964874 0.372335520180816
300 0.323392289453244 0.373978309232732
400 0.426052928650476 0.336369881726941
500 0.490085835169873 0.323538222191609
600 0.531299193265112 0.316269240291645
700 0.542777015243159 0.310834500829451
800 0.561144685974496 0.304304116098256
900 0.480042244798502 0.329692563250022
999 0.431326452011881 0.333044558207823
