0.1 1.24421882241717 0
0.2 1.28221157148867 0
0.3 1.29345161348321 0
0.4 1.28484119942996 0
0.5 1.2632825803581 0
0.6 1.23567800729681 0.0749122179301897
0.7 1.20852867396978 0.117213041354041
0.8 1.18419541282157 0.145551385634235
0.9 1.16259646530211 0.167239380346551
1 1.14361850275272 0.184707433171989
2 1.07306074570339 0.257782525232814
3 1.13993996111505 0.253706201035213
4 1.23339798225817 0.231982413874587
5 1.29939795721826 0.218199469129399
6 1.34072434889586 0.213125988326413
7 1.36263211214 0.215290127748093
8 1.3703762017997 0.222466689616276
9 1.36921157272398 0.232263679021594
10 1.36436953290872 0.242523902309089
20 1.31432175098632 0.311238281323126
30 1.26684596965315 0.343207381644568
40 1.22204078094464 0.355181348712019
50 1.18000477689622 0.355705705397453
60 1.14083654954332 0.351396374585984
70 1.10463420705398 0.348684994723567
80 1.07085376558534 0.352269967706672
90 1.03704335222214 0.361106039779113
100 1.0003983547304 0.373032366672763
200 0.360206493557745 0.410331131110887
300 0.260257672456806 0.417337942711778
400 0.310904858871902 0.393792461041402
500 0.33061029641576 0.387583640596927
600 0.321057998907213 0.384588176173133
700 0.31352643169248 0.386566760458705
800 0.32626445261175 0.38455521099293
900 0.325738182107993 0.384577121882151
999 0.326047105078203 0.384601270740017
