"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
12190 0.41 1.23877592127454 0 1.29683484777513 0
12150 0.42 1.24055631492146 0 1.29756724917158 0
12110 0.43 1.24055631492146 0 1.29828669377589 0
12070 0.44 1.24055631492146 0 1.298993594024 0
12030 0.45 1.24055631492146 0 1.29968836235184 0
11990 0.46 1.3111566788878 0 1.30037141119534 0
11950 0.47 1.34986974830561 0 1.30104315299041 0
11900 0.48 1.34986974830561 0 1.301704000173 0
11860 0.49 1.34986974830561 0 1.30235436517902 0
11810 0.5 1.34986974830561 0 1.30299466044441 0
11770 0.51 1.32992541937229 0 1.3036252984051 0
11720 0.52 1.32992541937229 0 1.30424669149701 0
11670 0.53 1.32992541937229 0 1.30485925215607 0
11630 0.54 1.32992541937229 0 1.30546339281821 0
11580 0.55 1.32992541937229 0 1.30605952591936 0
11540 0.56 1.32992541937229 0 1.30664806389545 0
11490 0.57 1.32992541937229 0 1.3072294191824 0
11450 0.58 1.33795819436138 0 1.30780400421614 0
11410 0.59 1.33795819436138 0 1.30837223143261 0
11360 0.6 1.32698821565253 0 1.30893451326772 0
11320 0.61 1.32698821565253 0 1.30949126215741 0
11280 0.62 1.32698821565253 0 1.31004289053761 0
11230 0.63 1.32698821565253 0 1.31058981084424 0
11190 0.64 1.32698821565253 0 1.31113236957837 0
11150 0.65 1.33995826802287 0 1.31167064950156 0
11110 0.66 1.33995826802287 0 1.31220466744054 0
11070 0.67 1.33995826802287 0 1.31273444022202 0
11030 0.68 1.33995826802287 0 1.31325998467269 0
10990 0.69 1.33995826802287 0 1.31378131761928 0
10950 0.7 1.35953866689759 0 1.31429845588849 0
10910 0.71 1.35953866689759 0 1.31481141630703 0
10870 0.72 1.34944000149211 0 1.31532021570162 0
10830 0.73 1.34944000149211 0 1.31582487089895 0
10790 0.74 1.33675678186269 0 1.31632539872575 0
10760 0.75 1.29338288790447 0 1.31682181600873 0
10720 0.76 1.29338288790447 0 1.31731413957458 0
10680 0.77 1.32272356678621 0 1.31780238625003 0
10640 0.78 1.32272356678621 0 1.31828657286179 0
10610 0.79 1.36657724112123 0 1.31876671623655 0
10570 0.8 1.36657724112123 0 1.31924283320104 0
10540 0.81 1.37108810183664 0 1.31971494058196 0
10500 0.82 1.37108810183664 0 1.32018305520602 0
10470 0.83 1.37000711849175 0 1.32064719389994 0
10430 0.84 1.37862732747764 0 1.32110737349042 0
10400 0.85 1.37862732747764 0 1.32156361080418 0
10360 0.86 1.3804968588123 0 1.32201592266792 0
