"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
4886 2 1.36742157149913 0 1.41487682623292 0
4765 2.1 1.36361054146177 0 1.42413627679339 0
4651 2.2 1.37063857758042 0 1.43341357490787 0
4541 2.3 1.42686940118186 0 1.44268555925167 0
4437 2.4 1.32371114984247 0 1.45192906850008 0
4338 2.5 1.44097067827327 0 1.46112094132841 0
4242 2.6 1.49031823043765 0 1.47023801641194 0
4151 2.7 1.43504287206056 0 1.47925713242599 0
4064 2.8 1.42878040116145 0 1.48815512804584 0
3980 2.9 1.43111411289409 0 1.49690884194681 0
3900 3 1.42958678654343 0 1.50549511280418 0
3823 3.1 1.46884320369304 0 1.51389077929325 0
3749 3.2 1.46173072599578 0 1.52207268008933 0
3677 3.3 1.45191615626128 0 1.53001765386771 0
3608 3.4 1.46231488560267 0 1.5377025393037 0
3542 3.5 1.46231488560267 0 1.54510417507258 0
3478 3.6 1.4612622570006 0 1.55220409229647 0
3417 3.7 1.49825876051611 0 1.55900259188463 0
3357 3.8 1.49258202706225 0 1.56550466719316 0
3300 3.9 1.44691171652183 0 1.57171531157813 0
3245 4 1.46729054742908 0 1.57763951839563 0
3191 4.1 1.46173442038428 0 1.58328228100173 0
3139 4.2 1.42144948569567 0 1.58864859275251 0
3089 4.3 1.42917432877796 0 1.59374344700407 0
3041 4.4 1.51626284881904 0 1.59857183711247 0
2994 4.5 1.51626284881904 0 1.60313875643381 0
2948 4.6 1.51626284881904 0 1.60744919832415 0
2904 4.7 1.50945879165108 0 1.61150815613959 0
2862 4.8 1.6650929224223 0 1.6153206232362 0
2820 4.9 1.6650929224223 0 1.61889159297007 0
2780 5 1.65364622432349 0 1.62222605869727 0
2741 5.1 1.67532982198227 0 1.62532901377389 0
2703 5.2 1.67386536095398 0 1.628205451556 0
2666 5.3 1.68452699799598 0 1.63086036539969 0
2630 5.4 1.59326309059739 0 1.63329874866105 0
2595 5.5 1.60896012086348 0 1.63552559469614 0
2561 5.6 1.61833019016491 0 1.63754589686106 0
