0.01 1.70674626472703 0.227476180966499 0
0.02 2.22409370378157 0.232096882636861 0
0.03 2.53623539712389 0.245988246386872 0
0.04 2.73038080941957 0.261087680865421 0
0.05 2.84787943180493 0.273143462652521 0
0.06 2.91347471391212 0.280713007637411 0
0.07 2.94159901028216 0.284334441112244 0
0.08 2.94379178726838 0.284440529754187 0
0.09 2.92690494158518 0.282139642302918 0
0.1 2.89641498257982 0.278620576624355 0
0.2 2.38575679767804 0.237931435802424 0
0.3 1.96798167918269 0.227811213838999 0
0.4 1.68815168427263 0.227503086344619 0
0.5 1.49314230632243 0.228747867965878 0
0.6 1.34981089441716 0.229857134070981 0
0.7 1.24013904374696 0.231065100993966 0
0.8 1.15415818158834 0.231883431329675 0
0.9 1.08587410898753 0.232543773333498 0
1 1.03095147332641 0.23305833584738 0
2 0.741973308076535 0.235418247857712 0
3 0.573331876998572 0.236480266291855 0
4 0.477879089309508 0.23699660240484 0
5 0.419197375318196 0.237274794868103 0
6 0.379876133110767 0.23745784833139 0
7 0.351657345157284 0.237584135905494 0
8 0.330422305131952 0.237677896421902 0
9 0.313884412287579 0.237748720685933 0
10 0.300558251110062 0.237806871119839 0
20 0.239833875381332 0.238064304520508 0
30 0.219175777228509 0.238152010264322 0
40 0.20871455353837 0.238195312070168 0
50 0.202368790147486 0.238220009256286 0
60 0.198092853429424 0.238237641854619 0
70 0.195049485982996 0.238249539013936 0
80 0.192743229153149 0.238258492359049 0
90 0.190944290061854 0.238266365943205 0
100 0.189503124590392 0.238270299203314 0
150 0.185152500943157 0.238287163829913 0
200 0.182964885331123 0.238295272403825 0
300 0.180780798082239 0.2383032932447 0
400 0.179707299439419 0.238305828024862 0
500 0.179074114353421 0.238309871004782 0
