0.000714285714285714 58.5991 52.3307 0.0472473
0.00142857142857143 82.8772 66.3855 0.0668222
0.00214285714285714 102.214 73.4454 0.0824128
0.00285714285714286 118.775 76.7438 0.0957658
0.00357142857142857 130.154 77.7152 0.10494
0.00428571428571429 138.639 77.8459 0.111782
0.005 145.67 77.6185 0.117451
0.00571428571428571 151.939 77.1898 0.122505
0.00642857142857143 157.821 76.6168 0.127248
0.00714285714285714 163.512 75.9246 0.131836
0.0142857142857143 222.264 64.5421 0.179207
0.0214285714285714 281.961 52.5347 0.227339
0.0285714285714286 338.107 44.0012 0.272609
0.0357142857142857 389.736 38.1783 0.314287
0.0428571428571429 437.399 34.0167 0.352777
0.05 481.634 30.897 0.388496
0.0571428571428571 523.409 28.4385 0.422244
0.0642857142857143 562.862 26.4532 0.454125
0.0714285714285714 600.389 24.8072 0.48445
0.142857142857143 890.059 16.7668 0.718978
0.214285714285714 1041.04 14.3534 0.841905
0.285714285714286 1100.1 13.6011 0.890793
0.357142857142857 1110.98 13.485 0.900879
0.428571428571429 1099.64 13.6393 0.89304
0.5 1077.69 13.9293 0.876679
0.571428571428571 1050.91 14.2948 0.856415
0.642857142857143 1023.05 14.6905 0.83538
0.714285714285714 995.288 15.103 0.814336
1.42857142857143 748.835 19.8396 0.629134
2.14285714285714 591.754 24.3539 0.514747
2.85714285714286 483.305 28.5894 0.437204
3.57142857142857 401.985 32.7907 0.378102
4.28571428571429 345.72 36.6396 0.335273
5 304.773 40.2791 0.30253
5.71428571428571 273.19 43.7817 0.276209
6.42857142857143 247.91 47.1292 0.254411
7.14285714285714 227.119 50.2713 0.235967
10.7142857142857 158.842 61.7621 0.172063
14.2857142857143 119.221 65.0194 0.132748
21.4285714285714 76.4575 57.4247 0.0878901
28.5714285714286 58.4861 49.003 0.067026
35.7142857142857 48.267 42.6327 0.0548372
42.8571428571429 40.7823 37.237 0.0461718
50 35.4227 33.0272 0.0399924
57.1428571428571 31.3809 29.6757 0.0353456
64.2857142857143 28.2249 26.9602 0.0317363
71.4285714285714 25.7007 24.7306 0.0288526
107.142857142857 18.0874 17.7308 0.0201949
142.857142857143 14.2774 14.0961 0.0158866
178.571428571429 11.9831 11.8733 0.0133038
214.285714285714 10.4541 10.3799 0.0115876
250 9.37029 9.31601 0.0103728
285.714285714286 8.56413 8.52218 0.00946817
321.428571428571 7.93453 7.9008 0.00876242
357.142857142857 7.43333 7.40533 0.00820388
392.857142857143 7.0323 7.00839 0.00775328
428.571428571429 6.69593 6.67513 0.0073773
464.285714285714 6.41733 6.39891 0.007064
500 6.18613 6.16953 0.00680146
535.714285714286 6.00154 5.98634 0.00658976
571.428571428571 5.80392 5.79008 0.00637155
607.142857142857 5.6635 5.65059 0.00621042
642.857142857143 5.51386 5.50189 0.00604556
678.571428571429 5.40556 5.39424 0.00592056
