"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
507.5 0.35 1.94302479050662 0 1.75271679220767 0.0043453280622748
499.8 0.36 1.94302479050662 0 1.74373192693272 0.00467545903600036
492.4 0.37 1.93954474624945 0 1.7347940323945 0.00500406719330482
485.2 0.38 1.93954474624945 0 1.72590298312708 0.00533115657216475
478.2 0.39 1.93088026968882 0 1.71705865366452 0.0056567312105567
471.4 0.4 1.93088026968882 0 1.7082609185409 0.00598079514645724
464.8 0.41 1.91623409166332 0 1.69950965229027 0.00630335241784293
458.4 0.42 1.93549452228577 0 1.69080472944671 0.00662440706269032
452.1 0.43 1.93549452228577 0 1.68214602454427 0.00694396311897598
446 0.44 1.93549452228577 0 1.67353341211703 0.00726202462467648
440.1 0.45 1.79199596621983 0 1.66496676669905 0.00757859561776836
434.4 0.46 1.8079420092669 0 1.6564459628244 0.00789368013622819
428.8 0.47 1.90335165932632 0.0120520231728594 1.64797087502714 0.00820728221803253
423.3 0.48 1.90335165932632 0.0120520231728594 1.63954137784133 0.00851940590115794
418 0.49 1.54411583343919 0.0122935144545989 1.63115734580105 0.00883005522358099
412.8 0.5 1.54411583343919 0.0122935144545989 1.62281865344036 0.00913923422327823
407.7 0.51 1.43597329475521 0 1.61452517529333 0.00944694693822622
402.8 0.52 1.40731020825728 0 1.60627678589401 0.00975319740640152
398 0.53 1.4122230790716 0 1.59807335977648 0.0100579896657807
393.3 0.54 1.41868498673175 0 1.58991477147481 0.0103613277543403
388.8 0.55 1.41838551584232 0 1.58180089552305 0.0106632157100569
384.3 0.56 1.42347754973223 0 1.57373160645528 0.0109636575709071
380 0.57 1.42347754973223 0 1.56570677880556 0.0112626573748674
375.8 0.58 1.48614579984038 0 1.55772628710795 0.0115602191599143
371.6 0.59 1.49332629464018 0 1.54979000589653 0.0118563469640245
367.6 0.6 1.48227005143806 0 1.54189780970536 0.0121510448251745
363.7 0.61 1.48227005143806 0 1.53404957306849 0.0124443167813409
359.9 0.62 1.48227005143806 0 1.52624517052001 0.0127361668705002
356.1 0.63 1.48227005143806 0 1.51848447659397 0.0130265991306289
352.5 0.64 1.48227005143806 0 1.51076736582445 0.0133156175997037
348.9 0.65 1.49467692309489 0 1.5030937127455 0.0136032263157011
345.4 0.66 1.49467692309489 0 1.49546339189119 0.0138894293165977
342 0.67 1.49467692309489 0 1.48787627779559 0.0141742306403699
338.6 0.68 1.49467692309489 0 1.48033224499277 0.0144576343249945
335.4 0.69 1.48655919145064 0 1.47283116801678 0.0147396444084479
332.2 0.7 1.64866769048338 0 1.4653729214017 0.0150202649287067
329.1 0.71 1.6434459597341 0 1.4579573796816 0.0152994999237475
326 0.72 1.60121441372514 0 1.45058441739053 0.0155773534315468
323 0.73 1.43991219576923 0 1.44325390906256 0.0158538294900812
320.1 0.74 1.38063721463566 0 1.43596572923177 0.0161289321373272
317.2 0.75 1.36582952981202 0 1.4287197524322 0.0164026654112615
314.4 0.76 1.30764655983001 0 1.42151585319794 0.0166750333498605
311.6 0.77 1.02721455703466 0 1.41435390606305 0.0169460399911009
308.9 0.78 1.01650844464359 0 1.40723378556159 0.0172156893729591
306.3 0.79 1.07960311055077 0 1.40015536622763 0.0174839855334118
303.7 0.8 1.08366103350085 0 1.39311852259523 0.0177509325104355
301.1 0.81 1.07666202629018 0.00925562554351935 1.38612312919846 0.0180165343420067
298.6 0.82 1.07666202629018 0.00925562554351935 1.37916906057139 0.0182807950661021
296.2 0.83 0.979420987921176 0.0357326171268454 1.37225619124807 0.0185437187206982
293.8 0.84 0.936867221147282 0.0454489521181722 1.36538439576259 0.0188053093437715
291.4 0.85 0.92629758368601 0.0481639773406355 1.358553548649 0.0190655709732987
289.1 0.86 0.913367136314549 0.0528737394121125 1.35176352444137 0.0193245076472562
286.9 0.87 0.905176293117669 0.0639916564008335 1.34501419767376 0.0195821234036207
284.6 0.88 0.905176293117669 0.0639916564008335 1.33830544288025 0.0198384222803686
282.4 0.89 0.920135732038761 0.0611024608265251 1.33163713459489 0.0200934083154767
280.3 0.9 0.920135732038761 0.0611024608265251 1.32500914735175 0.0203470855469213
278.1 0.91 0.969429950255099 0.0506803777425793 1.3184213556849 0.0205994580126791
276.1 0.92 1.00632329245681 0.0478378940424185 1.31187363412841 0.0208505297507267
274 0.93 1.00632329245681 0.0478378940424185 1.30536585721633 0.0211003047990405
272 0.94 1.00632329245681 0.0478378940424185 1.29889789948275 0.0213487871955972
270 0.95 1.00632329245681 0.0478378940424185 1.29246963546171 0.0215959809783733
268.1 0.96 1.00632329245681 0.0478378940424185 1.28608093968729 0.0218418901853454
266.1 0.97 1.00267399166453 0.0468605006802048 1.27973168669355 0.0220865188544901
264.3 0.98 1.00267399166453 0.0468605006802048 1.27342175101456 0.0223298710237838
262.4 0.99 1.00267399166453 0.0468605006802048 1.26715100718439 0.0225719507312032
260.6 1 1.06381037617865 0.0357495216274161 1.2609193297371 0.0228127620147248
243.8 1.1 1.32704093512034 0 1.20072360381709 0.0251519998904067
229.3 1.2 1.38700664914113 0 1.14429650365755 0.0273688371505275
216.6 1.3 0.945236997194249 0.016675577550807 1.0915125633243 0.0294673117716478
205.5 1.4 0.9589949636658 0 1.04224631688316 0.0314514617303282
195.5 1.5 0.946342767471019 0.0157388026374855 0.996372298399952 0.0333253250031293
186.6 1.6 0.878290105356048 0.0432798804914388 0.953765041940505 0.0350929395666118
178.6 1.7 0.922383858713072 0.0405431488147953 0.914299081570639 0.0367583433973362
